chrom	trans_id	strand	gene_id	gene_name	transcript_biotype	gene_start	gene_stop	CDS_start	CDS_stop	CDS_length	5UTR_length	3UTR_length	transcript_length
XI	YKL215C_mRNA	-	YKL215C	OXP1	protein_coding	26827	30687	1	3861	3861	0	0	3861
XI	YKL216W_mRNA	+	YKL216W	URA1	protein_coding	25215	26159	1	945	945	0	0	945
XI	YKL217W_mRNA	+	YKL217W	JEN1	protein_coding	22234	24084	1	1851	1851	0	0	1851
XI	YKL218C_mRNA	-	YKL218C	SRY1	protein_coding	17359	18339	1	981	981	0	0	981
XI	YKL219W_mRNA	+	YKL219W	COS9	protein_coding	14485	15708	1	1224	1224	0	0	1224
XI	YKL220C_mRNA	-	YKL220C	FRE2	protein_coding	9091	11226	1	2136	2136	0	0	2136
XI	YKL221W_mRNA	+	YKL221W	MCH2	protein_coding	6107	7528	1	1422	1422	0	0	1422
XI	YKL222C_mRNA	-	YKL222C	YKL222C	protein_coding	3503	5620	1	2118	2118	0	0	2118
XI	YKL223W_mRNA	+	YKL223W	YKL223W	protein_coding	2389	2721	1	333	333	0	0	333
XI	YKL224C_mRNA	-	YKL224C	PAU16	protein_coding	1810	2181	1	372	372	0	0	372
XI	YKL225W_mRNA	+	YKL225W	YKL225W	protein_coding	451	798	1	348	348	0	0	348
XI	YKR001C_mRNA	-	YKR001C	VPS1	protein_coding	440608	442722	1	2115	2115	0	0	2115
XI	YKR002W_mRNA	+	YKR002W	PAP1	protein_coding	443232	444938	1	1707	1707	0	0	1707
XI	YKR003W_mRNA	+	YKR003W	OSH6	protein_coding	445381	446727	1	1347	1347	0	0	1347
XI	YKR004C_mRNA	-	YKR004C	ECM9	protein_coding	446799	448036	1	1134	1134	0	0	1134
XI	YKR005C_mRNA	-	YKR005C	YKR005C	protein_coding	448521	450167	1	1578	1578	0	0	1578
XI	YKR006C_mRNA	-	YKR006C	MRPL13	protein_coding	450423	451217	1	795	795	0	0	795
XI	YKR007W_mRNA	+	YKR007W	MEH1	protein_coding	451434	451988	1	555	555	0	0	555
XI	YKR008W_mRNA	+	YKR008W	RSC4	protein_coding	452201	454078	1	1878	1878	0	0	1878
XI	YKR009C_mRNA	-	YKR009C	FOX2	protein_coding	454352	457054	1	2703	2703	0	0	2703
XI	YKR010C_mRNA	-	YKR010C	TOF2	protein_coding	458924	461239	1	2316	2316	0	0	2316
XI	YKR011C_mRNA	-	YKR011C	YKR011C	protein_coding	461635	462696	1	1062	1062	0	0	1062
XI	YKR012C_mRNA	-	YKR012C	YKR012C	protein_coding	463739	464116	1	378	378	0	0	378
XI	YKR013W_mRNA	+	YKR013W	PRY2	protein_coding	463959	464948	1	990	990	0	0	990
XI	YKR014C_mRNA	-	YKR014C	YPT52	protein_coding	465367	466071	1	705	705	0	0	705
XI	YKR015C_mRNA	-	YKR015C	YKR015C	protein_coding	466961	468667	1	1707	1707	0	0	1707
XI	YKR016W_mRNA	+	YKR016W	YKR016W	protein_coding	469717	471339	1	1623	1623	0	0	1623
XI	YKR017C_mRNA	-	YKR017C	HEL1	protein_coding	471694	473349	1	1656	1656	0	0	1656
XI	YKR018C_mRNA	-	YKR018C	YKR018C	protein_coding	473723	475900	1	2178	2178	0	0	2178
XI	YKR019C_mRNA	-	YKR019C	IRS4	protein_coding	476216	478063	1	1848	1848	0	0	1848
XI	YKR020W_mRNA	+	YKR020W	VPS51	protein_coding	478338	478832	1	495	495	0	0	495
XI	YKR021W_mRNA	+	YKR021W	ALY1	protein_coding	479234	481981	1	2748	2748	0	0	2748
XI	YKR022C_mRNA	-	YKR022C	NTR2	protein_coding	482171	483139	1	969	969	0	0	969
XI	YKR023W_mRNA	+	YKR023W	YKR023W	protein_coding	483419	485011	1	1593	1593	0	0	1593
XI	YKR024C_mRNA	-	YKR024C	DBP7	protein_coding	485144	487372	1	2229	2229	0	0	2229
XI	YKR025W_mRNA	+	YKR025W	RPC37	protein_coding	487770	488618	1	849	849	0	0	849
XI	YKR026C_mRNA	-	YKR026C	GCN3	protein_coding	488738	489655	1	918	918	0	0	918
XI	YKR027W_mRNA	+	YKR027W	BCH2	protein_coding	491364	493661	1	2298	2298	0	0	2298
XI	YKR028W_mRNA	+	YKR028W	SAP190	protein_coding	494257	497358	1	3102	3102	0	0	3102
XI	YKR029C_mRNA	-	YKR029C	SET3	protein_coding	497578	499833	1	2256	2256	0	0	2256
XI	YKR030W_mRNA	+	YKR030W	GMH1	protein_coding	500282	501103	1	822	822	0	0	822
XI	YKR031C_mRNA	-	YKR031C	SPO14	protein_coding	501344	506395	1	5052	5052	0	0	5052
XI	YKR032W_mRNA	+	YKR032W	YKR032W	protein_coding	506517	506831	1	315	315	0	0	315
XI	YKR033C_mRNA	-	YKR033C	YKR033C	protein_coding	506879	507304	1	426	426	0	0	426
XI	YKR034W_mRNA	+	YKR034W	DAL80	protein_coding	506898	507707	1	810	810	0	0	810
XI	YKR035C_mRNA	-	YKR035C	OPI8	protein_coding	507920	508561	1	642	642	0	0	642
XI	YKR035W-A_mRNA	+	YKR035W-A	DID2	protein_coding	507939	508553	1	615	615	0	0	615
XI	YKR036C_mRNA	-	YKR036C	CAF4	protein_coding	508702	510633	1	1932	1932	0	0	1932
XI	YKR037C_mRNA	-	YKR037C	SPC34	protein_coding	510910	511797	1	888	888	0	0	888
XI	YKR038C_mRNA	-	YKR038C	KAE1	protein_coding	511999	513159	1	1161	1161	0	0	1161
XI	YKR039W_mRNA	+	YKR039W	GAP1	protein_coding	515063	516871	1	1809	1809	0	0	1809
XI	YKR040C_mRNA	-	YKR040C	YKR040C	protein_coding	518063	518566	1	504	504	0	0	504
XI	YKR041W_mRNA	+	YKR041W	YKR041W	protein_coding	518198	518950	1	753	753	0	0	753
XI	YKR042W_mRNA	+	YKR042W	UTH1	protein_coding	519527	520624	1	1098	1098	0	0	1098
XI	YKR043C_mRNA	-	YKR043C	SHB17	protein_coding	520897	521712	1	816	816	0	0	816
XI	YKR044W_mRNA	+	YKR044W	UIP5	protein_coding	522015	523346	1	1332	1332	0	0	1332
XI	YKR045C_mRNA	-	YKR045C	YKR045C	protein_coding	523418	523969	1	552	552	0	0	552
XI	YKR046C_mRNA	-	YKR046C	PET10	protein_coding	524223	525074	1	852	852	0	0	852
XI	YKR047W_mRNA	+	YKR047W	YKR047W	protein_coding	525257	525562	1	306	306	0	0	306
XI	YKR048C_mRNA	-	YKR048C	NAP1	protein_coding	525387	526640	1	1254	1254	0	0	1254
XI	YKR049C_mRNA	-	YKR049C	FMP46	protein_coding	526830	527231	1	402	402	0	0	402
XI	YKR050W_mRNA	+	YKR050W	TRK2	protein_coding	527815	530484	1	2670	2670	0	0	2670
XI	YKR051W_mRNA	+	YKR051W	YKR051W	protein_coding	530946	532202	1	1257	1257	0	0	1257
XI	YKR052C_mRNA	-	YKR052C	MRS4	protein_coding	532550	533464	1	915	915	0	0	915
XI	YKR053C_mRNA	-	YKR053C	YSR3	protein_coding	534067	535281	1	1215	1215	0	0	1215
XI	YKR054C_mRNA	-	YKR054C	DYN1	protein_coding	535647	547925	1	12279	12279	0	0	12279
XI	YKR055W_mRNA	+	YKR055W	RHO4	protein_coding	548216	549091	1	876	876	0	0	876
XI	YKR056W_mRNA	+	YKR056W	TRM2	protein_coding	549448	551367	1	1920	1920	0	0	1920
XI	YKR057W_mRNA	+	YKR057W	RPS21A	protein_coding	551657	552242	1	264	264	0	0	264
XI	YKR058W_mRNA	+	YKR058W	GLG1	protein_coding	552770	554620	1	1851	1851	0	0	1851
XI	YKR059W_mRNA	+	YKR059W	TIF1	protein_coding	554987	556174	1	1188	1188	0	0	1188
XI	YKR060W_mRNA	+	YKR060W	UTP30	protein_coding	556518	557342	1	825	825	0	0	825
XI	YKR061W_mRNA	+	YKR061W	KTR2	protein_coding	557677	558954	1	1278	1278	0	0	1278
XI	YKR062W_mRNA	+	YKR062W	TFA2	protein_coding	559666	560652	1	987	987	0	0	987
XI	YKR063C_mRNA	-	YKR063C	LAS1	protein_coding	560789	562297	1	1509	1509	0	0	1509
XI	YKR064W_mRNA	+	YKR064W	OAF3	protein_coding	562547	565138	1	2592	2592	0	0	2592
XI	YKR065C_mRNA	-	YKR065C	PAM17	protein_coding	565299	565892	1	594	594	0	0	594
XI	YKR066C_mRNA	-	YKR066C	CCP1	protein_coding	566113	567198	1	1086	1086	0	0	1086
XI	YKR067W_mRNA	+	YKR067W	GPT2	protein_coding	567918	570149	1	2232	2232	0	0	2232
XI	YKR068C_mRNA	-	YKR068C	BET3	protein_coding	570328	570909	1	582	582	0	0	582
XI	YKR069W_mRNA	+	YKR069W	MET1	protein_coding	571612	573393	1	1782	1782	0	0	1782
XI	YKR070W_mRNA	+	YKR070W	YKR070W	protein_coding	573574	574632	1	1059	1059	0	0	1059
XI	YKR071C_mRNA	-	YKR071C	DRE2	protein_coding	574934	575980	1	1047	1047	0	0	1047
XI	YKR072C_mRNA	-	YKR072C	SIS2	protein_coding	576435	578123	1	1689	1689	0	0	1689
XI	YKR073C_mRNA	-	YKR073C	YKR073C	protein_coding	578187	578507	1	321	321	0	0	321
XI	YKR074W_mRNA	+	YKR074W	AIM29	protein_coding	579209	579676	1	468	468	0	0	468
XI	YKR075C_mRNA	-	YKR075C	YKR075C	protein_coding	579827	580750	1	924	924	0	0	924
XI	YKR075W-A_mRNA	+	YKR075W-A	YKR075W-A	protein_coding	580212	580481	1	270	270	0	0	270
XI	YKR076W_mRNA	+	YKR076W	ECM4	protein_coding	582283	583395	1	1113	1113	0	0	1113
XI	YKR077W_mRNA	+	YKR077W	MSA2	protein_coding	583653	584744	1	1092	1092	0	0	1092
XI	YKR078W_mRNA	+	YKR078W	YKR078W	protein_coding	584952	586709	1	1758	1758	0	0	1758
XI	YKR079C_mRNA	-	YKR079C	TRZ1	protein_coding	586789	589305	1	2517	2517	0	0	2517
XI	YKR080W_mRNA	+	YKR080W	MTD1	protein_coding	590395	591357	1	963	963	0	0	963
XI	YKR081C_mRNA	-	YKR081C	RPF2	protein_coding	591506	592540	1	1035	1035	0	0	1035
XI	YKR082W_mRNA	+	YKR082W	NUP133	protein_coding	592825	596298	1	3474	3474	0	0	3474
XI	YKR083C_mRNA	-	YKR083C	DAD2	protein_coding	596421	596822	1	402	402	0	0	402
XI	YKR084C_mRNA	-	YKR084C	HBS1	protein_coding	597055	598890	1	1836	1836	0	0	1836
XI	YKR085C_mRNA	-	YKR085C	MRPL20	protein_coding	599094	599681	1	588	588	0	0	588
XI	YKR086W_mRNA	+	YKR086W	PRP16	protein_coding	599857	603072	1	3216	3216	0	0	3216
XI	YKR087C_mRNA	-	YKR087C	OMA1	protein_coding	603195	604232	1	1038	1038	0	0	1038
XI	YKR088C_mRNA	-	YKR088C	TVP38	protein_coding	604405	605418	1	1014	1014	0	0	1014
XI	YKR089C_mRNA	-	YKR089C	TGL4	protein_coding	605633	608365	1	2733	2733	0	0	2733
XI	YKR090W_mRNA	+	YKR090W	PXL1	protein_coding	608946	611066	1	2121	2121	0	0	2121
XI	YKR091W_mRNA	+	YKR091W	SRL3	protein_coding	611525	612265	1	741	741	0	0	741
XI	YKR092C_mRNA	-	YKR092C	SRP40	protein_coding	612665	613885	1	1221	1221	0	0	1221
XI	YKR093W_mRNA	+	YKR093W	PTR2	protein_coding	615730	617535	1	1806	1806	0	0	1806
XI	YKR094C_mRNA	-	YKR094C	RPL40B	protein_coding	617996	618750	1	387	387	0	0	387
XI	YKR095W-A_mRNA	+	YKR095W-A	PCC1	protein_coding	625864	626205	1	267	267	0	0	267
XI	YKR095W_mRNA	+	YKR095W	MLP1	protein_coding	619805	625432	1	5628	5628	0	0	5628
XI	YKR096W_mRNA	+	YKR096W	ESL2	protein_coding	626793	630380	1	3588	3588	0	0	3588
XI	YKR097W_mRNA	+	YKR097W	PCK1	protein_coding	631152	632801	1	1650	1650	0	0	1650
XI	YKR098C_mRNA	-	YKR098C	UBP11	protein_coding	633026	635179	1	2154	2154	0	0	2154
XI	YKR099W_mRNA	+	YKR099W	BAS1	protein_coding	635851	638286	1	2436	2436	0	0	2436
XI	YKR100C_mRNA	-	YKR100C	SKG1	protein_coding	638901	639968	1	1068	1068	0	0	1068
XI	YKR101W_mRNA	+	YKR101W	SIR1	protein_coding	640540	642504	1	1965	1965	0	0	1965
XI	YKR102W_mRNA	+	YKR102W	FLO10	protein_coding	646356	649865	1	3510	3510	0	0	3510
XI	YKR103W_mRNA	+	YKR103W	NFT1	protein_coding	653080	656736	1	3657	3657	0	0	3657
XI	YKR104W_mRNA	+	YKR104W	YKR104W	protein_coding	656836	657756	1	921	921	0	0	921
XI	YKR105C_mRNA	-	YKR105C	VBA5	protein_coding	658716	660464	1	1749	1749	0	0	1749
XI	YKR106W_mRNA	+	YKR106W	GEX2	protein_coding	661442	663289	1	1848	1848	0	0	1848
XII	YLL001W_mRNA	+	YLL001W	DNM1	protein_coding	147890	150163	1	2274	2274	0	0	2274
XII	YLL002W_mRNA	+	YLL002W	RTT109	protein_coding	146291	147601	1	1311	1311	0	0	1311
XII	YLL003W_mRNA	+	YLL003W	SFI1	protein_coding	143201	146041	1	2841	2841	0	0	2841
XII	YLL004W_mRNA	+	YLL004W	ORC3	protein_coding	141073	142923	1	1851	1851	0	0	1851
XII	YLL005C_mRNA	-	YLL005C	SPO75	protein_coding	137940	140546	1	2607	2607	0	0	2607
XII	YLL006W-A_mRNA	+	YLL006W-A	YLL006W-A	protein_coding	136345	136521	1	177	177	0	0	177
XII	YLL006W_mRNA	+	YLL006W	MMM1	protein_coding	136586	137866	1	1281	1281	0	0	1281
XII	YLL007C_mRNA	-	YLL007C	LMO1	protein_coding	134302	136299	1	1998	1998	0	0	1998
XII	YLL008W_mRNA	+	YLL008W	DRS1	protein_coding	131729	133987	1	2259	2259	0	0	2259
XII	YLL009C_mRNA	-	YLL009C	COX17	protein_coding	131205	131414	1	210	210	0	0	210
XII	YLL010C_mRNA	-	YLL010C	PSR1	protein_coding	129330	130613	1	1284	1284	0	0	1284
XII	YLL011W_mRNA	+	YLL011W	SOF1	protein_coding	127523	128992	1	1470	1470	0	0	1470
XII	YLL012W_mRNA	+	YLL012W	YEH1	protein_coding	125534	127255	1	1722	1722	0	0	1722
XII	YLL013C_mRNA	-	YLL013C	PUF3	protein_coding	122075	124714	1	2640	2640	0	0	2640
XII	YLL014W_mRNA	+	YLL014W	EMC6	protein_coding	121322	121648	1	327	327	0	0	327
XII	YLL015W_mRNA	+	YLL015W	BPT1	protein_coding	116432	121111	1	4680	4680	0	0	4680
XII	YLL018C-A_mRNA	-	YLL018C-A	COX19	protein_coding	108676	108972	1	297	297	0	0	297
XII	YLL018C_mRNA	-	YLL018C	DPS1	protein_coding	109902	111575	1	1674	1674	0	0	1674
XII	YLL019C_mRNA	-	YLL019C	KNS1	protein_coding	105686	107899	1	2214	2214	0	0	2214
XII	YLL019W-A_mRNA	+	YLL019W-A	YLL019W-A	protein_coding	106908	107000	1	93	93	0	0	93
XII	YLL020C_mRNA	-	YLL020C	YLL020C	protein_coding	105556	105861	1	306	306	0	0	306
XII	YLL021W_mRNA	+	YLL021W	SPA2	protein_coding	100947	105347	1	4401	4401	0	0	4401
XII	YLL022C_mRNA	-	YLL022C	HIF1	protein_coding	99044	100201	1	1158	1158	0	0	1158
XII	YLL023C_mRNA	-	YLL023C	POM33	protein_coding	97997	98836	1	840	840	0	0	840
XII	YLL024C_mRNA	-	YLL024C	SSA2	protein_coding	95566	97485	1	1920	1920	0	0	1920
XII	YLL025W_mRNA	+	YLL025W	PAU17	protein_coding	94747	95121	1	375	375	0	0	375
XII	YLL026W_mRNA	+	YLL026W	HSP104	protein_coding	88623	91349	1	2727	2727	0	0	2727
XII	YLL027W_mRNA	+	YLL027W	ISA1	protein_coding	87403	88155	1	753	753	0	0	753
XII	YLL028W_mRNA	+	YLL028W	TPO1	protein_coding	84804	86564	1	1761	1761	0	0	1761
XII	YLL029W_mRNA	+	YLL029W	FRA1	protein_coding	81461	83710	1	2250	2250	0	0	2250
XII	YLL030C_mRNA	-	YLL030C	RRT7	protein_coding	80356	80697	1	342	342	0	0	342
XII	YLL031C_mRNA	-	YLL031C	GPI13	protein_coding	77152	80205	1	3054	3054	0	0	3054
XII	YLL032C_mRNA	-	YLL032C	YLL032C	protein_coding	74270	76747	1	2478	2478	0	0	2478
XII	YLL033W_mRNA	+	YLL033W	IRC19	protein_coding	73409	74101	1	693	693	0	0	693
XII	YLL034C_mRNA	-	YLL034C	RIX7	protein_coding	70633	73146	1	2514	2514	0	0	2514
XII	YLL035W_mRNA	+	YLL035W	GRC3	protein_coding	68580	70478	1	1899	1899	0	0	1899
XII	YLL036C_mRNA	-	YLL036C	PRP19	protein_coding	66745	68256	1	1512	1512	0	0	1512
XII	YLL037W_mRNA	+	YLL037W	YLL037W	protein_coding	66562	66942	1	381	381	0	0	381
XII	YLL038C_mRNA	-	YLL038C	ENT4	protein_coding	65775	66518	1	744	744	0	0	744
XII	YLL039C_mRNA	-	YLL039C	UBI4	protein_coding	64062	65207	1	1146	1146	0	0	1146
XII	YLL040C_mRNA	-	YLL040C	VPS13	protein_coding	54211	63645	1	9435	9435	0	0	9435
XII	YLL041C_mRNA	-	YLL041C	SDH2	protein_coding	53131	53931	1	801	801	0	0	801
XII	YLL042C_mRNA	-	YLL042C	ATG10	protein_coding	52087	52590	1	504	504	0	0	504
XII	YLL043W_mRNA	+	YLL043W	FPS1	protein_coding	49938	51947	1	2010	2010	0	0	2010
XII	YLL044W_mRNA	+	YLL044W	YLL044W	protein_coding	48216	48662	1	447	447	0	0	447
XII	YLL045C_mRNA	-	YLL045C	RPL8B	protein_coding	47859	48629	1	771	771	0	0	771
XII	YLL046C_mRNA	-	YLL046C	RNP1	protein_coding	46714	47463	1	750	750	0	0	750
XII	YLL047W_mRNA	+	YLL047W	YLL047W	protein_coding	46672	47055	1	384	384	0	0	384
XII	YLL048C_mRNA	-	YLL048C	YBT1	protein_coding	41280	46265	1	4986	4986	0	0	4986
XII	YLL049W_mRNA	+	YLL049W	LDB18	protein_coding	40666	41205	1	540	540	0	0	540
XII	YLL050C_mRNA	-	YLL050C	COF1	protein_coding	39804	40414	1	432	432	0	0	432
XII	YLL051C_mRNA	-	YLL051C	FRE6	protein_coding	37333	39471	1	2139	2139	0	0	2139
XII	YLL052C_mRNA	-	YLL052C	AQY2	protein_coding	35912	36361	1	450	450	0	0	450
XII	YLL053C_mRNA	-	YLL053C	YLL053C	protein_coding	35503	35961	1	459	459	0	0	459
XII	YLL054C_mRNA	-	YLL054C	YLL054C	protein_coding	32673	35204	1	2532	2532	0	0	2532
XII	YLL055W_mRNA	+	YLL055W	YCT1	protein_coding	30109	31704	1	1596	1596	0	0	1596
XII	YLL056C_mRNA	-	YLL056C	YLL056C	protein_coding	27409	28305	1	897	897	0	0	897
XII	YLL057C_mRNA	-	YLL057C	JLP1	protein_coding	25756	26994	1	1239	1239	0	0	1239
XII	YLL058W_mRNA	+	YLL058W	YLL058W	protein_coding	23569	25296	1	1728	1728	0	0	1728
XII	YLL059C_mRNA	-	YLL059C	YLL059C	protein_coding	22474	22980	1	507	507	0	0	507
XII	YLL060C_mRNA	-	YLL060C	GTT2	protein_coding	21138	21839	1	702	702	0	0	702
XII	YLL061W_mRNA	+	YLL061W	MMP1	protein_coding	17956	19707	1	1752	1752	0	0	1752
XII	YLL062C_mRNA	-	YLL062C	MHT1	protein_coding	16639	17613	1	975	975	0	0	975
XII	YLL063C_mRNA	-	YLL063C	AYT1	protein_coding	14648	16072	1	1425	1425	0	0	1425
XII	YLL064C_mRNA	-	YLL064C	PAU18	protein_coding	13083	13445	1	363	363	0	0	363
XII	YLL065W_mRNA	+	YLL065W	YLL065W	protein_coding	11726	12076	1	351	351	0	0	351
XII	YLL066C_mRNA	-	YLL066C	YLL066C	protein_coding	6120	9836	1	3618	3618	0	0	3618
XII	YLL066W-A_mRNA	+	YLL066W-A	YLL066W-A	protein_coding	6486	6968	1	483	483	0	0	483
XII	YLL066W-B_mRNA	+	YLL066W-B	YLL066W-B	protein_coding	5605	5775	1	171	171	0	0	171
XII	YLL067C_mRNA	-	YLL067C	YLL067C	protein_coding	585	4301	1	3618	3618	0	0	3618
XII	YLL067W-A_mRNA	+	YLL067W-A	YLL067W-A	protein_coding	843	1325	1	483	483	0	0	483
XII	YLR001C_mRNA	-	YLR001C	YLR001C	protein_coding	151389	153977	1	2589	2589	0	0	2589
XII	YLR002C_mRNA	-	YLR002C	NOC3	protein_coding	154343	156334	1	1992	1992	0	0	1992
XII	YLR003C_mRNA	-	YLR003C	CMS1	protein_coding	156855	157730	1	876	876	0	0	876
XII	YLR004C_mRNA	-	YLR004C	THI73	protein_coding	157934	159505	1	1572	1572	0	0	1572
XII	YLR005W_mRNA	+	YLR005W	SSL1	protein_coding	160049	161434	1	1386	1386	0	0	1386
XII	YLR006C_mRNA	-	YLR006C	SSK1	protein_coding	161755	163893	1	2139	2139	0	0	2139
XII	YLR007W_mRNA	+	YLR007W	NSE1	protein_coding	164392	165402	1	1011	1011	0	0	1011
XII	YLR008C_mRNA	-	YLR008C	PAM18	protein_coding	165577	166083	1	507	507	0	0	507
XII	YLR009W_mRNA	+	YLR009W	RLP24	protein_coding	166537	167136	1	600	600	0	0	600
XII	YLR010C_mRNA	-	YLR010C	TEN1	protein_coding	167320	167802	1	483	483	0	0	483
XII	YLR011W_mRNA	+	YLR011W	LOT6	protein_coding	169103	169678	1	576	576	0	0	576
XII	YLR012C_mRNA	-	YLR012C	YLR012C	protein_coding	169982	170281	1	300	300	0	0	300
XII	YLR013W_mRNA	+	YLR013W	GAT3	protein_coding	171339	171764	1	426	426	0	0	426
XII	YLR014C_mRNA	-	YLR014C	PPR1	protein_coding	172268	174982	1	2715	2715	0	0	2715
XII	YLR015W_mRNA	+	YLR015W	BRE2	protein_coding	175227	176744	1	1518	1518	0	0	1518
XII	YLR016C_mRNA	-	YLR016C	PML1	protein_coding	176802	177416	1	615	615	0	0	615
XII	YLR017W_mRNA	+	YLR017W	MEU1	protein_coding	177608	178621	1	1014	1014	0	0	1014
XII	YLR018C_mRNA	-	YLR018C	POM34	protein_coding	178707	179606	1	900	900	0	0	900
XII	YLR019W_mRNA	+	YLR019W	PSR2	protein_coding	180288	181481	1	1194	1194	0	0	1194
XII	YLR020C_mRNA	-	YLR020C	YEH2	protein_coding	181789	183405	1	1617	1617	0	0	1617
XII	YLR021W_mRNA	+	YLR021W	IRC25	protein_coding	183623	184162	1	540	540	0	0	540
XII	YLR022C_mRNA	-	YLR022C	SDO1	protein_coding	184174	184926	1	753	753	0	0	753
XII	YLR023C_mRNA	-	YLR023C	IZH3	protein_coding	185498	187129	1	1632	1632	0	0	1632
XII	YLR024C_mRNA	-	YLR024C	UBR2	protein_coding	187663	193281	1	5619	5619	0	0	5619
XII	YLR025W_mRNA	+	YLR025W	SNF7	protein_coding	194452	195174	1	723	723	0	0	723
XII	YLR026C_mRNA	-	YLR026C	SED5	protein_coding	195450	196472	1	1023	1023	0	0	1023
XII	YLR027C_mRNA	-	YLR027C	AAT2	protein_coding	196829	198085	1	1257	1257	0	0	1257
XII	YLR028C_mRNA	-	YLR028C	ADE16	protein_coding	199540	201315	1	1776	1776	0	0	1776
XII	YLR029C_mRNA	-	YLR029C	RPL15A	protein_coding	201976	202590	1	615	615	0	0	615
XII	YLR030W_mRNA	+	YLR030W	YLR030W	protein_coding	203290	204081	1	792	792	0	0	792
XII	YLR031W_mRNA	+	YLR031W	YLR031W	protein_coding	204225	204785	1	561	561	0	0	561
XII	YLR032W_mRNA	+	YLR032W	RAD5	protein_coding	204991	208500	1	3510	3510	0	0	3510
XII	YLR033W_mRNA	+	YLR033W	RSC58	protein_coding	208761	210269	1	1509	1509	0	0	1509
XII	YLR034C_mRNA	-	YLR034C	SMF3	protein_coding	210512	211933	1	1422	1422	0	0	1422
XII	YLR035C_mRNA	-	YLR035C	MLH2	protein_coding	212369	214456	1	2088	2088	0	0	2088
XII	YLR036C_mRNA	-	YLR036C	YLR036C	protein_coding	221521	222132	1	612	612	0	0	612
XII	YLR037C_mRNA	-	YLR037C	PAU23	protein_coding	222685	223059	1	375	375	0	0	375
XII	YLR038C_mRNA	-	YLR038C	COX12	protein_coding	224921	225172	1	252	252	0	0	252
XII	YLR039C_mRNA	-	YLR039C	RIC1	protein_coding	225426	228596	1	3171	3171	0	0	3171
XII	YLR040C_mRNA	-	YLR040C	AFB1	protein_coding	228908	229582	1	675	675	0	0	675
XII	YLR041W_mRNA	+	YLR041W	YLR041W	protein_coding	229377	229697	1	321	321	0	0	321
XII	YLR042C_mRNA	-	YLR042C	YLR042C	protein_coding	229966	230451	1	486	486	0	0	486
XII	YLR043C_mRNA	-	YLR043C	TRX1	protein_coding	231702	232013	1	312	312	0	0	312
XII	YLR044C_mRNA	-	YLR044C	PDC1	protein_coding	232390	234081	1	1692	1692	0	0	1692
XII	YLR045C_mRNA	-	YLR045C	STU2	protein_coding	235037	237703	1	2667	2667	0	0	2667
XII	YLR046C_mRNA	-	YLR046C	YLR046C	protein_coding	238001	238813	1	813	813	0	0	813
XII	YLR047C_mRNA	-	YLR047C	FRE8	protein_coding	239347	241407	1	2061	2061	0	0	2061
XII	YLR048W_mRNA	+	YLR048W	RPS0B	protein_coding	242232	243349	1	759	759	0	0	759
XII	YLR049C_mRNA	-	YLR049C	YLR049C	protein_coding	243886	245172	1	1287	1287	0	0	1287
XII	YLR050C_mRNA	-	YLR050C	YLR050C	protein_coding	245587	246072	1	486	486	0	0	486
XII	YLR051C_mRNA	-	YLR051C	FCF2	protein_coding	246324	246977	1	654	654	0	0	654
XII	YLR052W_mRNA	+	YLR052W	IES3	protein_coding	247201	247953	1	753	753	0	0	753
XII	YLR053C_mRNA	-	YLR053C	YLR053C	protein_coding	248100	248426	1	327	327	0	0	327
XII	YLR054C_mRNA	-	YLR054C	OSW2	protein_coding	248717	250978	1	2175	2175	0	0	2175
XII	YLR055C_mRNA	-	YLR055C	SPT8	protein_coding	251272	253080	1	1809	1809	0	0	1809
XII	YLR056W_mRNA	+	YLR056W	ERG3	protein_coding	253861	254958	1	1098	1098	0	0	1098
XII	YLR057W_mRNA	+	YLR057W	MNL2	protein_coding	255306	257855	1	2550	2550	0	0	2550
XII	YLR058C_mRNA	-	YLR058C	SHM2	protein_coding	257992	259401	1	1410	1410	0	0	1410
XII	YLR059C_mRNA	-	YLR059C	REX2	protein_coding	259738	260547	1	810	810	0	0	810
XII	YLR060W_mRNA	+	YLR060W	FRS1	protein_coding	260979	262766	1	1788	1788	0	0	1788
XII	YLR061W_mRNA	+	YLR061W	RPL22A	protein_coding	263194	263948	1	366	366	0	0	366
XII	YLR062C_mRNA	-	YLR062C	BUD28	protein_coding	263577	263954	1	378	378	0	0	378
XII	YLR063W_mRNA	+	YLR063W	BMT6	protein_coding	264157	265254	1	1098	1098	0	0	1098
XII	YLR064W_mRNA	+	YLR064W	PER33	protein_coding	265456	266277	1	822	822	0	0	822
XII	YLR065C_mRNA	-	YLR065C	ENV10	protein_coding	266373	266918	1	546	546	0	0	546
XII	YLR066W_mRNA	+	YLR066W	SPC3	protein_coding	267169	267723	1	555	555	0	0	555
XII	YLR067C_mRNA	-	YLR067C	PET309	protein_coding	267813	270710	1	2898	2898	0	0	2898
XII	YLR068W_mRNA	+	YLR068W	FYV7	protein_coding	271008	271463	1	456	456	0	0	456
XII	YLR069C_mRNA	-	YLR069C	MEF1	protein_coding	271630	273915	1	2286	2286	0	0	2286
XII	YLR070C_mRNA	-	YLR070C	XYL2	protein_coding	274141	275211	1	1071	1071	0	0	1071
XII	YLR071C_mRNA	-	YLR071C	RGR1	protein_coding	275378	278626	1	3249	3249	0	0	3249
