si-Ctrl-1	si-Ctrl-2	si-eIF5A-1	si-eIF5A-2
YAL020C_mRNA	YIL049W_mRNA	YLL043W_mRNA	YOR105W_mRNA
YDR470C_mRNA	YNL008C_mRNA	YNL037C_mRNA	YLR260W_mRNA
YDR146C_mRNA	YDR528W_mRNA	YIL156W_mRNA	YDR088C_mRNA
YMR167W_mRNA	YPR181C_mRNA	YLR457C_mRNA	YGR015C_mRNA
YIL049W_mRNA	YKL011C_mRNA	YER136W_mRNA	YIR026C_mRNA
YNL008C_mRNA	YKR090W_mRNA	YLR210W_mRNA	YMR298W_mRNA
YDR528W_mRNA	YHR167W_mRNA	YFR024C-A_mRNA	YJR042W_mRNA
YPR181C_mRNA	YKR030W_mRNA	YOL105C_mRNA	YKR052C_mRNA
YKL011C_mRNA	YOL073C_mRNA	YOR108W_mRNA	YHR149C_mRNA
YKR090W_mRNA	YDR322W_mRNA	YDR371W_mRNA	YKL114C_mRNA
YHR167W_mRNA	YER144C_mRNA	YPL057C_mRNA	YPL116W_mRNA
YKR030W_mRNA	YGL056C_mRNA	YOL064C_mRNA	YAL032C_mRNA
YOL073C_mRNA	YDR233C_mRNA	YPR058W_mRNA	YMR262W_mRNA
YDR322W_mRNA	YDL013W_mRNA	YLR412W_mRNA	YKR004C_mRNA
YER144C_mRNA	YOR126C_mRNA	YPR009W_mRNA	YJL076W_mRNA
YGL056C_mRNA	YDR399W_mRNA	YBR269C_mRNA	YJL149W_mRNA
YDR233C_mRNA	YKR025W_mRNA	YGR232W_mRNA	YPL128C_mRNA
YDL013W_mRNA	YJR051W_mRNA	YFR039C_mRNA	YNL287W_mRNA
YOR126C_mRNA	YMR318C_mRNA	YLR208W_mRNA	YBR233W_mRNA
YDR399W_mRNA	YPR093C_mRNA	YNL152W_mRNA	YGL147C_mRNA
YKR025W_mRNA	YFL045C_mRNA	YKL038W_mRNA	YKL085W_mRNA
YJR051W_mRNA	YGR165W_mRNA	YNL225C_mRNA	YDR236C_mRNA
YMR318C_mRNA	YBR223C_mRNA	YBL105C_mRNA	YGL179C_mRNA
YPR093C_mRNA	YGR180C_mRNA	YBR291C_mRNA	YDR410C_mRNA
YFL045C_mRNA	YKR093W_mRNA	YOR311C_mRNA	YFL010C_mRNA
YGR165W_mRNA	YPR138C_mRNA	YLR044C_mRNA	YPL209C_mRNA
YBR223C_mRNA	YPL141C_mRNA	YJL123C_mRNA	YDR176W_mRNA
YGR180C_mRNA	YKL004W_mRNA	YJR093C_mRNA	YCR002C_mRNA
YKR093W_mRNA	YIL119C_mRNA	YDR080W_mRNA	YNR049C_mRNA
YPR138C_mRNA	YOL062C_mRNA	YOR285W_mRNA	YOL159C_mRNA
YPL141C_mRNA	YKL166C_mRNA	YML088W_mRNA	YGR177C_mRNA
YKL004W_mRNA	YDR513W_mRNA	YPL237W_mRNA	YPL103C_mRNA
YIL119C_mRNA	YOL125W_mRNA	YPL109C_mRNA	YDR482C_mRNA
YOL062C_mRNA	YNL277W_mRNA	YER034W_mRNA	YNL217W_mRNA
YKL166C_mRNA	YML098W_mRNA	YJR005W_mRNA	YEL073C_mRNA
YDR513W_mRNA	YDR382W_mRNA	YAL020C_mRNA	YGR134W_mRNA
YOL125W_mRNA	YLR347C_mRNA	YDR470C_mRNA	YLL043W_mRNA
YNL277W_mRNA	YOL155C_mRNA	YDR146C_mRNA	YNL037C_mRNA
YML098W_mRNA	YJR014W_mRNA	YMR167W_mRNA	YIL156W_mRNA
YDR382W_mRNA	YDR204W_mRNA	YIL049W_mRNA	YLR457C_mRNA
YLR347C_mRNA	YOL098C_mRNA	YNL008C_mRNA	YER136W_mRNA
YOL155C_mRNA	YAL034W-A_mRNA	YDR528W_mRNA	YLR210W_mRNA
YJR014W_mRNA	YGL231C_mRNA	YPR181C_mRNA	YFR024C-A_mRNA
YDR204W_mRNA	YJL154C_mRNA	YKL011C_mRNA	YOL105C_mRNA
YOL098C_mRNA	YPR124W_mRNA	YKR090W_mRNA	YOR108W_mRNA
YAL034W-A_mRNA	YKL046C_mRNA	YHR167W_mRNA	YDR371W_mRNA
YGL231C_mRNA	YLR286C_mRNA	YKR030W_mRNA	YPL057C_mRNA
YJL154C_mRNA	YLL011W_mRNA	YOL073C_mRNA	YOL064C_mRNA
YPR124W_mRNA	YNL323W_mRNA	YDR322W_mRNA	YPR058W_mRNA
YKL046C_mRNA	YMR078C_mRNA	YER144C_mRNA	YLR412W_mRNA
YLR286C_mRNA	YJL093C_mRNA	YGL056C_mRNA	YPR009W_mRNA
YLL011W_mRNA	YGR099W_mRNA	YDR233C_mRNA	YBR269C_mRNA
YNL323W_mRNA	YEL013W_mRNA	YDL013W_mRNA	YGR232W_mRNA
YMR078C_mRNA	YFL027C_mRNA	YOR126C_mRNA	YFR039C_mRNA
YJL093C_mRNA	YLR285W_mRNA	YDR399W_mRNA	YLR208W_mRNA
YGR099W_mRNA	YHR186C_mRNA	YKR025W_mRNA	YNL152W_mRNA
YEL013W_mRNA	YKR046C_mRNA	YJR051W_mRNA	YKL038W_mRNA
YFL027C_mRNA	YKL047W_mRNA	YMR318C_mRNA	YNL225C_mRNA
YLR285W_mRNA	YGR029W_mRNA	YPR093C_mRNA	YBL105C_mRNA
YHR186C_mRNA	YHR041C_mRNA	YFL045C_mRNA	YBR291C_mRNA
YKR046C_mRNA	YLR043C_mRNA	YGR165W_mRNA	YOR311C_mRNA
YKL047W_mRNA	YPR159W_mRNA	YBR223C_mRNA	YLR044C_mRNA
YGR029W_mRNA	YLR147C_mRNA	YGR180C_mRNA	YJL123C_mRNA
YHR041C_mRNA	YGR117C_mRNA	YPR138C_mRNA	YJR093C_mRNA
YLR043C_mRNA	YOL076W_mRNA	YKL004W_mRNA	YDR080W_mRNA
YPR159W_mRNA	YCL059C_mRNA	YIL119C_mRNA	YOR285W_mRNA
YLR147C_mRNA	YGL022W_mRNA	YOL062C_mRNA	YML088W_mRNA
YGR117C_mRNA	YOR078W_mRNA	YKL166C_mRNA	YPL237W_mRNA
YOL076W_mRNA	YER038C_mRNA	YDR513W_mRNA	YPL109C_mRNA
YCL059C_mRNA	YBR072W_mRNA	YOL125W_mRNA	YER034W_mRNA
YGL022W_mRNA	YBL002W_mRNA	YML098W_mRNA	YJR005W_mRNA
YOR078W_mRNA	YDL093W_mRNA	YDR382W_mRNA	YAL020C_mRNA
YER038C_mRNA	YIL051C_mRNA	YLR347C_mRNA	YDR470C_mRNA
YBR072W_mRNA	YOR157C_mRNA	YOL155C_mRNA	YDR146C_mRNA
YBL002W_mRNA	YKL212W_mRNA	YJR014W_mRNA	YMR167W_mRNA
YDL093W_mRNA	YNL148C_mRNA	YDR204W_mRNA	YIL049W_mRNA
YIL051C_mRNA	YMR152W_mRNA	YOL098C_mRNA	YNL008C_mRNA
YOR157C_mRNA	YPL074W_mRNA	YAL034W-A_mRNA	YDR528W_mRNA
YKL212W_mRNA	YMR013C_mRNA	YGL231C_mRNA	YPR181C_mRNA
YNL148C_mRNA	YOR095C_mRNA	YJL154C_mRNA	YKL011C_mRNA
YMR152W_mRNA	YPL247C_mRNA	YPR124W_mRNA	YKR090W_mRNA
YPL074W_mRNA	YGL039W_mRNA	YKL046C_mRNA	YHR167W_mRNA
YMR013C_mRNA	YLR261C_mRNA	YLR286C_mRNA	YKR030W_mRNA
YOR095C_mRNA	YGR163W_mRNA	YLL011W_mRNA	YOL073C_mRNA
YPL247C_mRNA	YHR188C_mRNA	YNL323W_mRNA	YDR322W_mRNA
YGL039W_mRNA	YBL036C_mRNA	YJL093C_mRNA	YER144C_mRNA
YLR261C_mRNA	YGR093W_mRNA	YEL013W_mRNA	YNL043C_mRNA
YGR163W_mRNA	YGL004C_mRNA	YFL027C_mRNA	YGL056C_mRNA
YHR188C_mRNA	YCR073W-A_mRNA	YKR046C_mRNA	YDR233C_mRNA
YBL036C_mRNA	YEL043W_mRNA	YLR285W_mRNA	YDL013W_mRNA
YGR093W_mRNA	YLR376C_mRNA	YHR186C_mRNA	YOR126C_mRNA
YGL004C_mRNA	YMR304C-A_mRNA	YKL047W_mRNA	YDR399W_mRNA
YCR073W-A_mRNA	YMR210W_mRNA	YPR099C_mRNA	YKR025W_mRNA
YEL043W_mRNA	YPR085C_mRNA	YHR041C_mRNA	YJR051W_mRNA
YLR376C_mRNA	YGR091W_mRNA	YGR029W_mRNA	YMR318C_mRNA
YMR304C-A_mRNA	YGR174C_mRNA	YPR159W_mRNA	YPR093C_mRNA
YMR210W_mRNA	YDL131W_mRNA	YLR043C_mRNA	YFL045C_mRNA
YPR085C_mRNA	YLL026W_mRNA	YLR147C_mRNA	YGR165W_mRNA
YGR091W_mRNA	YDR422C_mRNA	YGR117C_mRNA	YBR223C_mRNA
YGR174C_mRNA	YMR265C_mRNA	YOL076W_mRNA	YGR180C_mRNA
YDL131W_mRNA	YOR033C_mRNA	YCL059C_mRNA	YKR093W_mRNA
YLL026W_mRNA	YGR211W_mRNA	YGL022W_mRNA	YPR138C_mRNA
YDR422C_mRNA	YGL186C_mRNA	YOR078W_mRNA	YPL141C_mRNA
YMR265C_mRNA	YIL026C_mRNA	YER038C_mRNA	YKL004W_mRNA
YOR033C_mRNA	YML128C_mRNA	YBR072W_mRNA	YIL119C_mRNA
YGR211W_mRNA	YOR375C_mRNA	YBL002W_mRNA	YOL062C_mRNA
YGL186C_mRNA	YOR179C_mRNA	YIL051C_mRNA	YKL166C_mRNA
YIL026C_mRNA	YLR139C_mRNA	YOR157C_mRNA	YDR513W_mRNA
YML128C_mRNA	YMR071C_mRNA	YKL212W_mRNA	YOL125W_mRNA
YOR375C_mRNA	YBR212W_mRNA	YNL148C_mRNA	YML098W_mRNA
YOR179C_mRNA	YHR001W_mRNA	YMR152W_mRNA	YDR382W_mRNA
YLR139C_mRNA	YLR408C_mRNA	YPL074W_mRNA	YLR347C_mRNA
YMR071C_mRNA	YCL042W_mRNA	YMR013C_mRNA	YOL155C_mRNA
YBR212W_mRNA	YPL070W_mRNA	YOR095C_mRNA	YJR014W_mRNA
YHR001W_mRNA	YNL229C_mRNA	YPL247C_mRNA	YDR204W_mRNA
YLR408C_mRNA	YFR037C_mRNA	YGL039W_mRNA	YOL098C_mRNA
YCL042W_mRNA	YGR019W_mRNA	YLR261C_mRNA	YGL231C_mRNA
YPL070W_mRNA	YNL163C_mRNA	YGR163W_mRNA	YJL154C_mRNA
YNL229C_mRNA	YMR244C-A_mRNA	YHR188C_mRNA	YPR124W_mRNA
YFR037C_mRNA	YFL036W_mRNA	YBL036C_mRNA	YKL046C_mRNA
YGR019W_mRNA	YJL176C_mRNA	YLL042C_mRNA	YLR286C_mRNA
YNL163C_mRNA	YGL025C_mRNA	YGR093W_mRNA	YLL011W_mRNA
YMR244C-A_mRNA	YHR199C_mRNA	YGL004C_mRNA	YNL323W_mRNA
YFL036W_mRNA	YNL115C_mRNA	YCR073W-A_mRNA	YMR078C_mRNA
YJL176C_mRNA	YJL187C_mRNA	YEL043W_mRNA	YJL093C_mRNA
YGL025C_mRNA	YHR208W_mRNA	YLR376C_mRNA	YGR099W_mRNA
YHR199C_mRNA	YKR075C_mRNA	YMR304C-A_mRNA	YEL013W_mRNA
YNL115C_mRNA	YGR151C_mRNA	YMR210W_mRNA	YFL027C_mRNA
YJL187C_mRNA	YMR064W_mRNA	YPR085C_mRNA	YLR285W_mRNA
YHR208W_mRNA	YKL179C_mRNA	YGR091W_mRNA	YHR186C_mRNA
YKR075C_mRNA	YJL128C_mRNA	YGR174C_mRNA	YKR046C_mRNA
YGR151C_mRNA	YBL028C_mRNA	YDL131W_mRNA	YKL047W_mRNA
YMR064W_mRNA	YBR044C_mRNA	YLL026W_mRNA	YPR099C_mRNA
YKL179C_mRNA	YJR125C_mRNA	YDR422C_mRNA	YHR041C_mRNA
YJL128C_mRNA	YER017C_mRNA	YMR265C_mRNA	YGR029W_mRNA
YBL028C_mRNA	YFR015C_mRNA	YOR033C_mRNA	YPR159W_mRNA
YBR044C_mRNA	YCR024C_mRNA	YGR211W_mRNA	YLR043C_mRNA
YJR125C_mRNA	YML082W_mRNA	YGL186C_mRNA	YLR147C_mRNA
YER017C_mRNA	YNR043W_mRNA	YML128C_mRNA	YGR117C_mRNA
YFR015C_mRNA	YLR372W_mRNA	YOR375C_mRNA	YOL076W_mRNA
YCR024C_mRNA	YJL029C_mRNA	YOR179C_mRNA	YCL059C_mRNA
YML082W_mRNA	YOL136C_mRNA	YPL230W_mRNA	YGL022W_mRNA
YNR043W_mRNA	YOR185C_mRNA	YLR139C_mRNA	YOR078W_mRNA
YLR372W_mRNA	YHL048W_mRNA	YMR071C_mRNA	YER038C_mRNA
YJL029C_mRNA	YBL027W_mRNA	YBR212W_mRNA	YBR072W_mRNA
YOL136C_mRNA	YIL096C_mRNA	YHR001W_mRNA	YBL002W_mRNA
YOR185C_mRNA	YHR107C_mRNA	YLR408C_mRNA	YDL093W_mRNA
YHL048W_mRNA	YGL107C_mRNA	YCL042W_mRNA	YIL051C_mRNA
YBL027W_mRNA	YBR069C_mRNA	YPL070W_mRNA	YOR157C_mRNA
YIL096C_mRNA	YHR122W_mRNA	YNL229C_mRNA	YKL212W_mRNA
YHR107C_mRNA	YJL079C_mRNA	YFR037C_mRNA	YNL148C_mRNA
YGL107C_mRNA	YDR151C_mRNA	YGR019W_mRNA	YMR152W_mRNA
YBR069C_mRNA	YLR357W_mRNA	YNL163C_mRNA	YPL074W_mRNA
YHR122W_mRNA	YML012W_mRNA	YMR244C-A_mRNA	YMR013C_mRNA
YJL079C_mRNA	YGR095C_mRNA	YFL036W_mRNA	YOR095C_mRNA
YDR151C_mRNA	YCL017C_mRNA	YJL176C_mRNA	YPL247C_mRNA
YLR357W_mRNA	YBL107C_mRNA	YGL025C_mRNA	YGL039W_mRNA
YML012W_mRNA	YNL082W_mRNA	YHR199C_mRNA	YLR261C_mRNA
YGR095C_mRNA	YDR310C_mRNA	YNL115C_mRNA	YGR163W_mRNA
YCL017C_mRNA	YBR067C_mRNA	YHR208W_mRNA	YHR188C_mRNA
YBL107C_mRNA	YKL172W_mRNA	YKR075C_mRNA	YBL036C_mRNA
YNL082W_mRNA	YEL044W_mRNA	YGR151C_mRNA	YLL042C_mRNA
YDR310C_mRNA	YKL060C_mRNA	YMR064W_mRNA	YGR093W_mRNA
YBR067C_mRNA	YER016W_mRNA	YKL179C_mRNA	YGL004C_mRNA
YKL172W_mRNA	YJL044C_mRNA	YJL128C_mRNA	YCR073W-A_mRNA
YEL044W_mRNA	YFR007W_mRNA	YBL028C_mRNA	YEL043W_mRNA
YKL060C_mRNA	YJL107C_mRNA	YBR044C_mRNA	YLR376C_mRNA
YER016W_mRNA	YGL225W_mRNA	YJR125C_mRNA	YMR304C-A_mRNA
YJL044C_mRNA	YOR301W_mRNA	YER017C_mRNA	YML087C_mRNA
YFR007W_mRNA	YER118C_mRNA	YFR015C_mRNA	YPR085C_mRNA
YJL107C_mRNA	YMR281W_mRNA	YCR024C_mRNA	YMR210W_mRNA
YGL225W_mRNA	YOL109W_mRNA	YML082W_mRNA	YGR174C_mRNA
YOR301W_mRNA	YOL103W_mRNA	YNR043W_mRNA	YDL131W_mRNA
YER118C_mRNA	YJR133W_mRNA	YNL094W_mRNA	YLL026W_mRNA
YMR281W_mRNA	YER156C_mRNA	YLR372W_mRNA	YDR422C_mRNA
YOL109W_mRNA	YOR006C_mRNA	YJL029C_mRNA	YMR265C_mRNA
YOL103W_mRNA	YBR265W_mRNA	YOL136C_mRNA	YOR033C_mRNA
YJR133W_mRNA	YGR276C_mRNA	YOR185C_mRNA	YGR211W_mRNA
YER156C_mRNA	YPL214C_mRNA	YHL048W_mRNA	YGL186C_mRNA
YOR006C_mRNA	YJR080C_mRNA	YBL027W_mRNA	YIL026C_mRNA
YBR265W_mRNA	YMR253C_mRNA	YIL096C_mRNA	YML128C_mRNA
YGR276C_mRNA	YDR143C_mRNA	YHR107C_mRNA	YOR375C_mRNA
YPL214C_mRNA	YPR070W_mRNA	YGL107C_mRNA	YOR179C_mRNA
YJR080C_mRNA	YBL024W_mRNA	YBR069C_mRNA	YPL230W_mRNA
YMR253C_mRNA	YLR452C_mRNA	YHR122W_mRNA	YLR139C_mRNA
YDR143C_mRNA	YBL069W_mRNA	YJL079C_mRNA	YMR071C_mRNA
YPR070W_mRNA	YAR028W_mRNA	YDR151C_mRNA	YBR212W_mRNA
YBL024W_mRNA	YNL051W_mRNA	YLR357W_mRNA	YHR001W_mRNA
YLR452C_mRNA	YOR111W_mRNA	YML012W_mRNA	YLR408C_mRNA
YBL069W_mRNA	YLL023C_mRNA	YGR095C_mRNA	YCL042W_mRNA
YAR028W_mRNA	YML078W_mRNA	YCL017C_mRNA	YPL070W_mRNA
YNL051W_mRNA	YHR065C_mRNA	YBL107C_mRNA	YNL229C_mRNA
YOR111W_mRNA	YOR239W_mRNA	YDR310C_mRNA	YFR037C_mRNA
YLL023C_mRNA	YIL154C_mRNA	YBR067C_mRNA	YGR019W_mRNA
YML078W_mRNA	YHR036W_mRNA	YKL172W_mRNA	YNL163C_mRNA
YHR065C_mRNA	YPL229W_mRNA	YEL044W_mRNA	YMR244C-A_mRNA
YOR239W_mRNA	YPL134C_mRNA	YKL060C_mRNA	YFL036W_mRNA
YIL154C_mRNA	YIL067C_mRNA	YER016W_mRNA	YJL176C_mRNA
YHR036W_mRNA	YMR297W_mRNA	YJL044C_mRNA	YGL025C_mRNA
YPL229W_mRNA	YDR264C_mRNA	YFR007W_mRNA	YHR199C_mRNA
YPL134C_mRNA	YJL181W_mRNA	YJL107C_mRNA	YNL115C_mRNA
YIL067C_mRNA	YNL165W_mRNA	YGL225W_mRNA	YJL187C_mRNA
YOR013W_mRNA	YML062C_mRNA	YOR301W_mRNA	YHR208W_mRNA
YMR297W_mRNA	YLR258W_mRNA	YER118C_mRNA	YKR075C_mRNA
YDR264C_mRNA	YLR330W_mRNA	YMR281W_mRNA	YGR151C_mRNA
YNL165W_mRNA	YBL061C_mRNA	YOL109W_mRNA	YMR064W_mRNA
YML062C_mRNA	YPR174C_mRNA	YJR133W_mRNA	YKL179C_mRNA
YLR258W_mRNA	YGL010W_mRNA	YER156C_mRNA	YJL128C_mRNA
YLR330W_mRNA	YOR079C_mRNA	YOR006C_mRNA	YBL028C_mRNA
YBL061C_mRNA	YCL010C_mRNA	YPL114W_mRNA	YBR044C_mRNA
YPR174C_mRNA	YLR094C_mRNA	YBR265W_mRNA	YJR125C_mRNA
YGL010W_mRNA	YAL027W_mRNA	YGR276C_mRNA	YER017C_mRNA
YOR079C_mRNA	YFR051C_mRNA	YPL214C_mRNA	YFR015C_mRNA
YCL010C_mRNA	YNR036C_mRNA	YJR080C_mRNA	YCR024C_mRNA
YLR094C_mRNA	YDR081C_mRNA	YMR253C_mRNA	YML082W_mRNA
YAL027W_mRNA	YDR017C_mRNA	YDR143C_mRNA	YNR043W_mRNA
YFR051C_mRNA	YIR037W_mRNA	YPR070W_mRNA	YNL094W_mRNA
YNR036C_mRNA	YKL080W_mRNA	YBL024W_mRNA	YLR372W_mRNA
YDR081C_mRNA	YMR269W_mRNA	YLR452C_mRNA	YJL029C_mRNA
YDR017C_mRNA	YOR001W_mRNA	YBL069W_mRNA	YOL136C_mRNA
YIR037W_mRNA	YGL067W_mRNA	YAR028W_mRNA	YOR185C_mRNA
YKL080W_mRNA	YML015C_mRNA	YNL051W_mRNA	YHL048W_mRNA
YMR269W_mRNA	YER023W_mRNA	YOR111W_mRNA	YBL027W_mRNA
YOR001W_mRNA	YOR122C_mRNA	YLL023C_mRNA	YIL096C_mRNA
YGL067W_mRNA	YPR082C_mRNA	YML078W_mRNA	YHR107C_mRNA
YML015C_mRNA	YGR279C_mRNA	YHR065C_mRNA	YGL107C_mRNA
YER023W_mRNA	YDR008C_mRNA	YOR239W_mRNA	YBR069C_mRNA
YOR122C_mRNA	YGR186W_mRNA	YIL154C_mRNA	YHR122W_mRNA
YPR082C_mRNA	YKL033W-A_mRNA	YGR053C_mRNA	YJL079C_mRNA
YGR279C_mRNA	YIR004W_mRNA	YHR036W_mRNA	YDR151C_mRNA
YGR186W_mRNA	YDR305C_mRNA	YPL229W_mRNA	YLR357W_mRNA
YKL033W-A_mRNA	YDL159W_mRNA	YPL134C_mRNA	YML012W_mRNA
YIR004W_mRNA	YOL095C_mRNA	YIL067C_mRNA	YGR095C_mRNA
YOR010C_mRNA	YOR054C_mRNA	YMR297W_mRNA	YCL017C_mRNA
YDR305C_mRNA	YAL035W_mRNA	YER075C_mRNA	YBL107C_mRNA
YDL159W_mRNA	YDR412W_mRNA	YDR264C_mRNA	YDR310C_mRNA
YOL095C_mRNA	YPL204W_mRNA	YPR083W_mRNA	YBR067C_mRNA
YOR054C_mRNA	YCL011C_mRNA	YNL165W_mRNA	YKL172W_mRNA
YAL035W_mRNA	YLR197W_mRNA	YML062C_mRNA	YEL044W_mRNA
YDR412W_mRNA	YLR127C_mRNA	YLR258W_mRNA	YKL060C_mRNA
YPL204W_mRNA	YDR188W_mRNA	YLR330W_mRNA	YER016W_mRNA
YCL011C_mRNA	YBL025W_mRNA	YNL143C_mRNA	YJL044C_mRNA
YLR197W_mRNA	YBR119W_mRNA	YBL061C_mRNA	YFR007W_mRNA
YLR127C_mRNA	YHR059W_mRNA	YPR174C_mRNA	YJL107C_mRNA
YDR188W_mRNA	YKL142W_mRNA	YGL010W_mRNA	YGL225W_mRNA
YBL025W_mRNA	YGL057C_mRNA	YOR079C_mRNA	YOR301W_mRNA
YBR119W_mRNA	YGL255W_mRNA	YIR032C_mRNA	YER118C_mRNA
YHR059W_mRNA	YGL181W_mRNA	YCL010C_mRNA	YMR281W_mRNA
YKL142W_mRNA	YDR319C_mRNA	YLR094C_mRNA	YOL109W_mRNA
YGL057C_mRNA	YJL041W_mRNA	YAL027W_mRNA	YOL103W_mRNA
YGL255W_mRNA	YBL082C_mRNA	YFR051C_mRNA	YJR133W_mRNA
YGL181W_mRNA	YGR048W_mRNA	YNR036C_mRNA	YER156C_mRNA
YDR319C_mRNA	YNR034W_mRNA	YDR081C_mRNA	YOR006C_mRNA
YJL041W_mRNA	YOL072W_mRNA	YDR017C_mRNA	YPL114W_mRNA
YBL082C_mRNA	YDL084W_mRNA	YIR037W_mRNA	YBR265W_mRNA
YGR048W_mRNA	YBL092W_mRNA	YKL080W_mRNA	YGR276C_mRNA
YNR034W_mRNA	YKL018W_mRNA	YMR269W_mRNA	YPL214C_mRNA
YOL072W_mRNA	YNL053W_mRNA	YOR001W_mRNA	YJR080C_mRNA
YDL084W_mRNA	YDR032C_mRNA	YGL067W_mRNA	YMR253C_mRNA
YBL092W_mRNA	YER074W_mRNA	YML015C_mRNA	YDR143C_mRNA
YKL018W_mRNA	YBL040C_mRNA	YER023W_mRNA	YPR070W_mRNA
YNL053W_mRNA	YNL192W_mRNA	YOR122C_mRNA	YBL024W_mRNA
YDR032C_mRNA	YLR421C_mRNA	YPR082C_mRNA	YLR452C_mRNA
YER074W_mRNA	YMR076C_mRNA	YGR279C_mRNA	YBL069W_mRNA
YBL040C_mRNA	YAL031C_mRNA	YDR008C_mRNA	YAR028W_mRNA
YNL192W_mRNA	YHR064C_mRNA	YGR186W_mRNA	YNL051W_mRNA
YLR421C_mRNA	YBR082C_mRNA	YKL033W-A_mRNA	YOR111W_mRNA
YMR076C_mRNA	YHR084W_mRNA	YIR004W_mRNA	YLL023C_mRNA
YAL031C_mRNA	YER083C_mRNA	YDR305C_mRNA	YML078W_mRNA
YHR064C_mRNA	YNL058C_mRNA	YDL159W_mRNA	YHR065C_mRNA
YBR082C_mRNA	YHL017W_mRNA	YOL095C_mRNA	YOR239W_mRNA
YHR084W_mRNA	YJR123W_mRNA	YOR054C_mRNA	YIL154C_mRNA
YER083C_mRNA	YDR452W_mRNA	YAL035W_mRNA	YGR053C_mRNA
YNL058C_mRNA	YPR132W_mRNA	YDR412W_mRNA	YHR036W_mRNA
YHL017W_mRNA	YGL037C_mRNA	YPL204W_mRNA	YPL229W_mRNA
YJR123W_mRNA	YNL177C_mRNA	YCL011C_mRNA	YPL134C_mRNA
YDR452W_mRNA	YDR359C_mRNA	YLR197W_mRNA	YIL067C_mRNA
YPR132W_mRNA	YNL206C_mRNA	YGR288W_mRNA	YMR297W_mRNA
YGL037C_mRNA	YML029W_mRNA	YLR127C_mRNA	YER075C_mRNA
YNL177C_mRNA	YPR065W_mRNA	YDR188W_mRNA	YDR264C_mRNA
YDR359C_mRNA	YCR097W_mRNA	YBL025W_mRNA	YPR083W_mRNA
YNL206C_mRNA	YCR023C_mRNA	YBR119W_mRNA	YNL165W_mRNA
YML029W_mRNA	YJL019W_mRNA	YHR059W_mRNA	YML062C_mRNA
YPR065W_mRNA	YNL278W_mRNA	YKL142W_mRNA	YLR258W_mRNA
YCR097W_mRNA	YKL134C_mRNA	YGL057C_mRNA	YLR330W_mRNA
YCR023C_mRNA	YDR033W_mRNA	YGL255W_mRNA	YNL143C_mRNA
YJL019W_mRNA	YER003C_mRNA	YGL181W_mRNA	YBL061C_mRNA
YNL278W_mRNA	YPL084W_mRNA	YDR319C_mRNA	YPR174C_mRNA
YKL134C_mRNA	YLR015W_mRNA	YJL041W_mRNA	YGL010W_mRNA
YDR033W_mRNA	YAL033W_mRNA	YBL082C_mRNA	YOR079C_mRNA
YER003C_mRNA	YGR264C_mRNA	YGR048W_mRNA	YIR032C_mRNA
YPL084W_mRNA	YLR085C_mRNA	YNR034W_mRNA	YCL010C_mRNA
YLR015W_mRNA	YDR164C_mRNA	YOL072W_mRNA	YLR094C_mRNA
YPL014W_mRNA	YBL050W_mRNA	YDL084W_mRNA	YAL027W_mRNA
YAL033W_mRNA	YIL132C_mRNA	YPR151C_mRNA	YFR051C_mRNA
YGR264C_mRNA	YDR342C_mRNA	YBL092W_mRNA	YNR036C_mRNA
YLR085C_mRNA	YML081W_mRNA	YNL053W_mRNA	YDR081C_mRNA
YDR164C_mRNA	YPL250C_mRNA	YKL018W_mRNA	YDR017C_mRNA
YBL050W_mRNA	YNR067C_mRNA	YDR032C_mRNA	YIR037W_mRNA
YOR318C_mRNA	YHR151C_mRNA	YER074W_mRNA	YKL080W_mRNA
YIL132C_mRNA	YGL198W_mRNA	YBL040C_mRNA	YMR269W_mRNA
YDR342C_mRNA	YER045C_mRNA	YNL192W_mRNA	YOR001W_mRNA
YML081W_mRNA	YPR122W_mRNA	YLR421C_mRNA	YGL067W_mRNA
YPL250C_mRNA	YGL150C_mRNA	YHR064C_mRNA	YML015C_mRNA
YNR067C_mRNA	YCL001W_mRNA	YAL031C_mRNA	YER023W_mRNA
YHR151C_mRNA	YER002W_mRNA	YBR082C_mRNA	YOR122C_mRNA
YGL198W_mRNA	YDL189W_mRNA	YHR084W_mRNA	YPR082C_mRNA
YER045C_mRNA	YGR103W_mRNA	YER083C_mRNA	YGR279C_mRNA
YPR122W_mRNA	YOR149C_mRNA	YNL058C_mRNA	YDR008C_mRNA
YGL150C_mRNA	YDL155W_mRNA	YHL017W_mRNA	YGR186W_mRNA
YCL001W_mRNA	YNL289W_mRNA	YJR123W_mRNA	YKL033W-A_mRNA
YER002W_mRNA	YGR098C_mRNA	YDR452W_mRNA	YIR004W_mRNA
YDL189W_mRNA	YLR055C_mRNA	YPR132W_mRNA	YDR305C_mRNA
YGR103W_mRNA	YPR080W_mRNA	YGL037C_mRNA	YDL159W_mRNA
YOR149C_mRNA	YBL001C_mRNA	YNL177C_mRNA	YOL095C_mRNA
YDL155W_mRNA	YMR125W_mRNA	YDR359C_mRNA	YOR054C_mRNA
YNL289W_mRNA	YDL134C_mRNA	YNL206C_mRNA	YAL035W_mRNA
YGR098C_mRNA	YGR282C_mRNA	YML029W_mRNA	YDR412W_mRNA
