si-Ctrl-1	si-Ctrl-2	si-eIF5A-1	si-eIF5A-2
YMR102C_mRNA	YKR059W_mRNA	YGL130W_mRNA	YNL020C_mRNA
YDR011W_mRNA	YER047C_mRNA	YIL042C_mRNA	YOL052C_mRNA
YLR312W-A_mRNA	YOR213C_mRNA	YDR540C_mRNA	YJL034W_mRNA
YDL095W_mRNA	YPL053C_mRNA	YDR002W_mRNA	YPL015C_mRNA
YMR008C_mRNA	YMR184W_mRNA	YBR233W_mRNA	YHL018W_mRNA
YOR353C_mRNA	YKR078W_mRNA	YDR126W_mRNA	YDL055C_mRNA
YCR069W_mRNA	YOL054W_mRNA	YCR028C-A_mRNA	YPL209C_mRNA
YGL125W_mRNA	YHR047C_mRNA	YMR315W_mRNA	YKL024C_mRNA
YCL050C_mRNA	YGR132C_mRNA	YIR015W_mRNA	YGL060W_mRNA
YGR241C_mRNA	YER087W_mRNA	YPR106W_mRNA	YNL107W_mRNA
YKR059W_mRNA	YDR028C_mRNA	YOR153W_mRNA	YLR418C_mRNA
YER047C_mRNA	YGL088W_mRNA	YIR024C_mRNA	YBL050W_mRNA
YOR213C_mRNA	YNL292W_mRNA	YFR051C_mRNA	YKL075C_mRNA
YPL053C_mRNA	YDR304C_mRNA	YFR018C_mRNA	YGR262C_mRNA
YMR184W_mRNA	YLL033W_mRNA	YDR492W_mRNA	YBR086C_mRNA
YKR078W_mRNA	YJL123C_mRNA	YBL079W_mRNA	YBR054W_mRNA
YOL054W_mRNA	YGR030C_mRNA	YPR162C_mRNA	YJR109C_mRNA
YHR047C_mRNA	YGR277C_mRNA	YAL031C_mRNA	YDR089W_mRNA
YGR132C_mRNA	YPL243W_mRNA	YBR254C_mRNA	YLR207W_mRNA
YER087W_mRNA	YBL081W_mRNA	YGL122C_mRNA	YDR470C_mRNA
YDR028C_mRNA	YPL188W_mRNA	YLR104W_mRNA	YOR093C_mRNA
YGL088W_mRNA	YAR002W_mRNA	YML057W_mRNA	YGR007W_mRNA
YNL292W_mRNA	YNL164C_mRNA	YNL233W_mRNA	YMR282C_mRNA
YDR304C_mRNA	YDR120C_mRNA	YER061C_mRNA	YGL130W_mRNA
YJL123C_mRNA	YOR095C_mRNA	YOR142W_mRNA	YIL042C_mRNA
YGR030C_mRNA	YLR032W_mRNA	YBR273C_mRNA	YKR093W_mRNA
YGR277C_mRNA	YBR223C_mRNA	YJR122W_mRNA	YDR540C_mRNA
YPL243W_mRNA	YOR216C_mRNA	YGL123W_mRNA	YDR002W_mRNA
YBL081W_mRNA	YNL301C_mRNA	YBR006W_mRNA	YBR233W_mRNA
YPL188W_mRNA	YJL003W_mRNA	YBR121C_mRNA	YDR126W_mRNA
YAR002W_mRNA	YIL121W_mRNA	YPR100W_mRNA	YCR028C-A_mRNA
YNL164C_mRNA	YDR456W_mRNA	YML086C_mRNA	YMR315W_mRNA
YDR120C_mRNA	YLL040C_mRNA	YMR102C_mRNA	YIR015W_mRNA
YOR095C_mRNA	YKL164C_mRNA	YDR011W_mRNA	YPR106W_mRNA
YLR032W_mRNA	YBL004W_mRNA	YLR312W-A_mRNA	YOR153W_mRNA
YBR223C_mRNA	YLL019C_mRNA	YDL095W_mRNA	YIR024C_mRNA
YOR216C_mRNA	YMR229C_mRNA	YMR008C_mRNA	YFR051C_mRNA
YNL301C_mRNA	YMR299C_mRNA	YOR353C_mRNA	YFR018C_mRNA
YJL003W_mRNA	YGL068W_mRNA	YCR069W_mRNA	YDR492W_mRNA
YIL121W_mRNA	YGL047W_mRNA	YGL125W_mRNA	YBL079W_mRNA
YDR456W_mRNA	YGR232W_mRNA	YCL050C_mRNA	YPR162C_mRNA
YLL040C_mRNA	YLR380W_mRNA	YGR241C_mRNA	YAL031C_mRNA
YKL164C_mRNA	YFR033C_mRNA	YFR019W_mRNA	YBR254C_mRNA
YBL004W_mRNA	YLR139C_mRNA	YKR059W_mRNA	YGL122C_mRNA
YLL019C_mRNA	YPR149W_mRNA	YER047C_mRNA	YLR104W_mRNA
YMR229C_mRNA	YKL138C_mRNA	YOR213C_mRNA	YML057W_mRNA
YMR299C_mRNA	YML064C_mRNA	YPL053C_mRNA	YNL233W_mRNA
YGL068W_mRNA	YBR052C_mRNA	YMR184W_mRNA	YER061C_mRNA
YGL047W_mRNA	YOL146W_mRNA	YKR078W_mRNA	YOR142W_mRNA
YGR232W_mRNA	YDR207C_mRNA	YOL054W_mRNA	YBR273C_mRNA
YLR380W_mRNA	YGL150C_mRNA	YHR047C_mRNA	YJR122W_mRNA
YFR033C_mRNA	YNL167C_mRNA	YGR132C_mRNA	YGL123W_mRNA
YLR139C_mRNA	YNL161W_mRNA	YER087W_mRNA	YBR006W_mRNA
YPR149W_mRNA	YPR051W_mRNA	YDR028C_mRNA	YBR121C_mRNA
YKL138C_mRNA	YOR065W_mRNA	YGL088W_mRNA	YPR100W_mRNA
YML064C_mRNA	YER037W_mRNA	YNL292W_mRNA	YML086C_mRNA
YBR052C_mRNA	YPR021C_mRNA	YPL114W_mRNA	YMR102C_mRNA
YOL146W_mRNA	YML058W_mRNA	YKL015W_mRNA	YDR011W_mRNA
YDR207C_mRNA	YOR086C_mRNA	YDR304C_mRNA	YLR312W-A_mRNA
YGL150C_mRNA	YML088W_mRNA	YLL033W_mRNA	YDL095W_mRNA
YNL167C_mRNA	YMR079W_mRNA	YJL123C_mRNA	YMR008C_mRNA
YNL161W_mRNA	YCR018C_mRNA	YGR030C_mRNA	YOR353C_mRNA
YPR051W_mRNA	YBL036C_mRNA	YGR277C_mRNA	YCR069W_mRNA
YOR065W_mRNA	YDR430C_mRNA	YPL243W_mRNA	YGL125W_mRNA
YER037W_mRNA	YLR363C_mRNA	YBL081W_mRNA	YKR051W_mRNA
YPR021C_mRNA	YJL099W_mRNA	YPL188W_mRNA	YCL050C_mRNA
YML058W_mRNA	YKL162C_mRNA	YAR002W_mRNA	YGR241C_mRNA
YOR086C_mRNA	YLR133W_mRNA	YNL164C_mRNA	YFR019W_mRNA
YML088W_mRNA	YJL159W_mRNA	YDR120C_mRNA	YKR059W_mRNA
YMR079W_mRNA	YPR181C_mRNA	YOR095C_mRNA	YER047C_mRNA
YCR018C_mRNA	YPR172W_mRNA	YIL113W_mRNA	YOR213C_mRNA
YBL036C_mRNA	YJL141C_mRNA	YBR223C_mRNA	YPL053C_mRNA
YDR430C_mRNA	YKL191W_mRNA	YOR216C_mRNA	YMR184W_mRNA
YLR363C_mRNA	YNR041C_mRNA	YNL301C_mRNA	YKR078W_mRNA
YJL099W_mRNA	YLR401C_mRNA	YJL003W_mRNA	YOL054W_mRNA
YKL162C_mRNA	YML127W_mRNA	YIL121W_mRNA	YHR047C_mRNA
YLR133W_mRNA	YIL169C_mRNA	YDR456W_mRNA	YGR132C_mRNA
YJL159W_mRNA	YLR342W_mRNA	YLL040C_mRNA	YER087W_mRNA
YPR181C_mRNA	YNL032W_mRNA	YKL164C_mRNA	YDR028C_mRNA
YPR172W_mRNA	YGL204C_mRNA	YBL004W_mRNA	YGL088W_mRNA
YJL141C_mRNA	YLR315W_mRNA	YLL019C_mRNA	YNL292W_mRNA
YKL191W_mRNA	YDR248C_mRNA	YMR229C_mRNA	YPL114W_mRNA
YNR041C_mRNA	YKL143W_mRNA	YMR299C_mRNA	YKL015W_mRNA
YLR401C_mRNA	YCR031C_mRNA	YGL068W_mRNA	YDR304C_mRNA
YML127W_mRNA	YOR039W_mRNA	YGL047W_mRNA	YLL033W_mRNA
YIL169C_mRNA	YOR332W_mRNA	YGR232W_mRNA	YJL123C_mRNA
YLR342W_mRNA	YFR044C_mRNA	YLR312C_mRNA	YGR030C_mRNA
YNL032W_mRNA	YEL053C_mRNA	YLR380W_mRNA	YGR277C_mRNA
YGL204C_mRNA	YCR033W_mRNA	YFR033C_mRNA	YPL243W_mRNA
YLR315W_mRNA	YGR200C_mRNA	YLR139C_mRNA	YBL081W_mRNA
YDR248C_mRNA	YMR013C_mRNA	YPR149W_mRNA	YPL188W_mRNA
YKL143W_mRNA	YGR104C_mRNA	YKL138C_mRNA	YAR002W_mRNA
YCR031C_mRNA	YER045C_mRNA	YML064C_mRNA	YNL164C_mRNA
YOR039W_mRNA	YMR192W_mRNA	YBR052C_mRNA	YDR120C_mRNA
YOR332W_mRNA	YFR017C_mRNA	YOL146W_mRNA	YOR095C_mRNA
YFR044C_mRNA	YER071C_mRNA	YDR207C_mRNA	YLR032W_mRNA
YEL053C_mRNA	YLR449W_mRNA	YGL150C_mRNA	YIL113W_mRNA
YCR033W_mRNA	YEL048C_mRNA	YNL167C_mRNA	YOR216C_mRNA
YGR200C_mRNA	YGL236C_mRNA	YNL161W_mRNA	YNL301C_mRNA
YMR013C_mRNA	YBL028C_mRNA	YPR051W_mRNA	YJL003W_mRNA
YGR104C_mRNA	YDR331W_mRNA	YOR065W_mRNA	YIL121W_mRNA
YER045C_mRNA	YML012W_mRNA	YER037W_mRNA	YDR456W_mRNA
YMR192W_mRNA	YHR165C_mRNA	YPR021C_mRNA	YLL040C_mRNA
YFR017C_mRNA	YJR075W_mRNA	YML058W_mRNA	YKL164C_mRNA
YER071C_mRNA	YIL027C_mRNA	YOR086C_mRNA	YBL004W_mRNA
YLR449W_mRNA	YPL263C_mRNA	YML088W_mRNA	YLL019C_mRNA
YEL048C_mRNA	YNL058C_mRNA	YMR079W_mRNA	YMR229C_mRNA
YGL236C_mRNA	YBL035C_mRNA	YCR018C_mRNA	YMR299C_mRNA
YBL028C_mRNA	YJR024C_mRNA	YBL036C_mRNA	YGL068W_mRNA
YDR331W_mRNA	YNL229C_mRNA	YDR430C_mRNA	YGL047W_mRNA
YML012W_mRNA	YDL069C_mRNA	YLR363C_mRNA	YGR232W_mRNA
YHR165C_mRNA	YLR399C_mRNA	YJL099W_mRNA	YLR312C_mRNA
YJR075W_mRNA	YLR201C_mRNA	YKL162C_mRNA	YLR380W_mRNA
YIL027C_mRNA	YPR145W_mRNA	YLR133W_mRNA	YFR033C_mRNA
YPL263C_mRNA	YGR247W_mRNA	YJL159W_mRNA	YLR139C_mRNA
YNL058C_mRNA	YPL264C_mRNA	YPR181C_mRNA	YPR149W_mRNA
YBL035C_mRNA	YBR049C_mRNA	YPR172W_mRNA	YKL138C_mRNA
YJR024C_mRNA	YFR034C_mRNA	YJL141C_mRNA	YML064C_mRNA
YNL229C_mRNA	YGL110C_mRNA	YKL191W_mRNA	YBR052C_mRNA
YDL069C_mRNA	YLR384C_mRNA	YDL021W_mRNA	YOL146W_mRNA
YLR399C_mRNA	YIL026C_mRNA	YNR041C_mRNA	YDR207C_mRNA
YLR201C_mRNA	YOL089C_mRNA	YLR401C_mRNA	YGL150C_mRNA
YPR145W_mRNA	YBR073W_mRNA	YML127W_mRNA	YNL167C_mRNA
YGR247W_mRNA	YKL076C_mRNA	YIL169C_mRNA	YNL161W_mRNA
YPL264C_mRNA	YAR018C_mRNA	YLR342W_mRNA	YPR051W_mRNA
YBR049C_mRNA	YJR062C_mRNA	YNL032W_mRNA	YOR065W_mRNA
YFR034C_mRNA	YNL286W_mRNA	YGL204C_mRNA	YER037W_mRNA
YGL110C_mRNA	YLR452C_mRNA	YLR315W_mRNA	YPR021C_mRNA
YLR384C_mRNA	YDR337W_mRNA	YDR248C_mRNA	YML058W_mRNA
YIL026C_mRNA	YDL226C_mRNA	YKL143W_mRNA	YOR086C_mRNA
YBR073W_mRNA	YBR208C_mRNA	YCR031C_mRNA	YML088W_mRNA
YKL076C_mRNA	YDR107C_mRNA	YOR039W_mRNA	YMR079W_mRNA
YAR018C_mRNA	YCR005C_mRNA	YOR332W_mRNA	YCR018C_mRNA
YJR062C_mRNA	YMR125W_mRNA	YFR044C_mRNA	YBL036C_mRNA
YNL286W_mRNA	YOR006C_mRNA	YEL053C_mRNA	YDR430C_mRNA
YLR452C_mRNA	YFL013C_mRNA	YCR033W_mRNA	YLR363C_mRNA
YDR337W_mRNA	YNR044W_mRNA	YGR200C_mRNA	YJL099W_mRNA
YDL226C_mRNA	YBR154C_mRNA	YPL088W_mRNA	YKL162C_mRNA
YBR208C_mRNA	YDR502C_mRNA	YMR013C_mRNA	YLR133W_mRNA
YDR107C_mRNA	YJL203W_mRNA	YGR104C_mRNA	YJL159W_mRNA
YCR005C_mRNA	YML103C_mRNA	YER045C_mRNA	YPR181C_mRNA
YMR125W_mRNA	YJL070C_mRNA	YMR192W_mRNA	YPR172W_mRNA
YOR006C_mRNA	YLR262C_mRNA	YFR017C_mRNA	YJL141C_mRNA
YFL013C_mRNA	YDL203C_mRNA	YER071C_mRNA	YKL191W_mRNA
YNR044W_mRNA	YGL028C_mRNA	YLR449W_mRNA	YDL021W_mRNA
YBR154C_mRNA	YKR091W_mRNA	YEL048C_mRNA	YNR041C_mRNA
YDR502C_mRNA	YNL168C_mRNA	YGL236C_mRNA	YLR401C_mRNA
YJL203W_mRNA	YER116C_mRNA	YBL028C_mRNA	YML127W_mRNA
YML103C_mRNA	YPR025C_mRNA	YDR331W_mRNA	YIL169C_mRNA
YJL070C_mRNA	YCR084C_mRNA	YML012W_mRNA	YLR342W_mRNA
YLR262C_mRNA	YBR265W_mRNA	YMR068W_mRNA	YNL032W_mRNA
YDL203C_mRNA	YCR019W_mRNA	YHR165C_mRNA	YGL204C_mRNA
YGL028C_mRNA	YHR216W_mRNA	YJR075W_mRNA	YLR315W_mRNA
YKR091W_mRNA	YLR426W_mRNA	YIL027C_mRNA	YDR248C_mRNA
YNL168C_mRNA	YDL075W_mRNA	YPL263C_mRNA	YKL143W_mRNA
YER116C_mRNA	YOR280C_mRNA	YNL058C_mRNA	YCR031C_mRNA
YPR025C_mRNA	YEL027W_mRNA	YBL035C_mRNA	YOR039W_mRNA
YCR084C_mRNA	YKL067W_mRNA	YJR024C_mRNA	YOR332W_mRNA
YBR265W_mRNA	YMR142C_mRNA	YDR259C_mRNA	YFR044C_mRNA
YCR019W_mRNA	YPL214C_mRNA	YNL229C_mRNA	YEL053C_mRNA
YHR216W_mRNA	YDL107W_mRNA	YDL069C_mRNA	YCR033W_mRNA
YLR426W_mRNA	YNL191W_mRNA	YLR399C_mRNA	YGR200C_mRNA
YDL075W_mRNA	YMR259C_mRNA	YLR201C_mRNA	YMR013C_mRNA
YOR280C_mRNA	YKL045W_mRNA	YPR145W_mRNA	YGR104C_mRNA
YEL027W_mRNA	YNL216W_mRNA	YGR247W_mRNA	YER045C_mRNA
YKL067W_mRNA	YOR270C_mRNA	YPL264C_mRNA	YMR192W_mRNA
YMR142C_mRNA	YGR021W_mRNA	YBR049C_mRNA	YFR017C_mRNA
YPL214C_mRNA	YGR098C_mRNA	YFR034C_mRNA	YER071C_mRNA
YNL191W_mRNA	YPL179W_mRNA	YGL110C_mRNA	YLR449W_mRNA
YMR259C_mRNA	YLR008C_mRNA	YLR384C_mRNA	YEL048C_mRNA
YKL045W_mRNA	YPR062W_mRNA	YOL089C_mRNA	YGL236C_mRNA
YNL216W_mRNA	YNL184C_mRNA	YBR073W_mRNA	YBL028C_mRNA
YOR270C_mRNA	YLL031C_mRNA	YDR197W_mRNA	YDR331W_mRNA
YGR021W_mRNA	YGR108W_mRNA	YKL076C_mRNA	YML012W_mRNA
YGR098C_mRNA	YOR301W_mRNA	YGR243W_mRNA	YMR068W_mRNA
YPL179W_mRNA	YPR010C_mRNA	YAR018C_mRNA	YHR165C_mRNA
YLR008C_mRNA	YCR015C_mRNA	YNL286W_mRNA	YJR075W_mRNA
YPR062W_mRNA	YOL127W_mRNA	YJR062C_mRNA	YIL027C_mRNA
YNL184C_mRNA	YGL054C_mRNA	YDR337W_mRNA	YPL263C_mRNA
YLL031C_mRNA	YKL112W_mRNA	YLR452C_mRNA	YNL058C_mRNA
YGR108W_mRNA	YPL240C_mRNA	YDL226C_mRNA	YBL035C_mRNA
YOR301W_mRNA	YGR084C_mRNA	YDR107C_mRNA	YJR024C_mRNA
YPR010C_mRNA	YJL179W_mRNA	YCR005C_mRNA	YDR259C_mRNA
YCR015C_mRNA	YJL039C_mRNA	YMR125W_mRNA	YNL229C_mRNA
YDL146W_mRNA	YDR084C_mRNA	YOR006C_mRNA	YDL069C_mRNA
YOL127W_mRNA	YER010C_mRNA	YFL013C_mRNA	YLR399C_mRNA
YGL054C_mRNA	YFL031W_mRNA	YNR044W_mRNA	YLR201C_mRNA
YKL112W_mRNA	YMR061W_mRNA	YBR154C_mRNA	YPR145W_mRNA
YPL240C_mRNA	YJR121W_mRNA	YDR502C_mRNA	YGR247W_mRNA
YGR084C_mRNA	YML004C_mRNA	YJL203W_mRNA	YPL264C_mRNA
YJL179W_mRNA	YJL055W_mRNA	YML103C_mRNA	YBR049C_mRNA
YJL039C_mRNA	YGL153W_mRNA	YJL070C_mRNA	YFR034C_mRNA
YDR084C_mRNA	YER095W_mRNA	YLR262C_mRNA	YGL110C_mRNA
YER010C_mRNA	YBR105C_mRNA	YDL203C_mRNA	YLR384C_mRNA
YFL031W_mRNA	YIL064W_mRNA	YGL028C_mRNA	YIL026C_mRNA
YMR061W_mRNA	YDR338C_mRNA	YKR091W_mRNA	YOL089C_mRNA
YJR121W_mRNA	YOR074C_mRNA	YNL168C_mRNA	YBR073W_mRNA
YML004C_mRNA	YMR292W_mRNA	YER116C_mRNA	YDR197W_mRNA
YJL055W_mRNA	YDR530C_mRNA	YPR025C_mRNA	YKL076C_mRNA
YGL153W_mRNA	YDR191W_mRNA	YCR084C_mRNA	YGR243W_mRNA
YER095W_mRNA	YBR286W_mRNA	YBR265W_mRNA	YAR018C_mRNA
YBR105C_mRNA	YKL013C_mRNA	YCR019W_mRNA	YNL286W_mRNA
YIL064W_mRNA	YOR044W_mRNA	YHR216W_mRNA	YJR062C_mRNA
YDR338C_mRNA	YOR321W_mRNA	YLR426W_mRNA	YDR337W_mRNA
YOR074C_mRNA	YCL027W_mRNA	YDL075W_mRNA	YLR452C_mRNA
YMR292W_mRNA	YDR243C_mRNA	YOR280C_mRNA	YDL226C_mRNA
YDR530C_mRNA	YNL313C_mRNA	YEL027W_mRNA	YDR107C_mRNA
YDR191W_mRNA	YDL049C_mRNA	YKL067W_mRNA	YCR005C_mRNA
YBR286W_mRNA	YHR128W_mRNA	YJL016W_mRNA	YMR125W_mRNA
YKL013C_mRNA	YDR255C_mRNA	YMR142C_mRNA	YOR006C_mRNA
YOR044W_mRNA	YIR022W_mRNA	YPL214C_mRNA	YFL013C_mRNA
YOR321W_mRNA	YBR066C_mRNA	YDL107W_mRNA	YNR044W_mRNA
YCL027W_mRNA	YGR235C_mRNA	YNL191W_mRNA	YBR154C_mRNA
YDR243C_mRNA	YAR015W_mRNA	YMR259C_mRNA	YDR502C_mRNA
YNL313C_mRNA	YKL092C_mRNA	YKL045W_mRNA	YJL203W_mRNA
YHR128W_mRNA	YOL032W_mRNA	YNL216W_mRNA	YML103C_mRNA
YDR255C_mRNA	YDL233W_mRNA	YOR270C_mRNA	YJL070C_mRNA
YIR022W_mRNA	YBR096W_mRNA	YGR021W_mRNA	YLR262C_mRNA
YBR066C_mRNA	YGL036W_mRNA	YPL179W_mRNA	YDL203C_mRNA
YGR235C_mRNA	YER105C_mRNA	YLR008C_mRNA	YGL028C_mRNA
YAR015W_mRNA	YDR206W_mRNA	YPR062W_mRNA	YKR091W_mRNA
YKL092C_mRNA	YGL014W_mRNA	YNL184C_mRNA	YNL168C_mRNA
YOL032W_mRNA	YPL070W_mRNA	YLL031C_mRNA	YER116C_mRNA
YDL233W_mRNA	YGR038W_mRNA	YOR301W_mRNA	YPR025C_mRNA
YBR096W_mRNA	YOR112W_mRNA	YPR010C_mRNA	YCR084C_mRNA
YGL036W_mRNA	YLR052W_mRNA	YCR015C_mRNA	YBR265W_mRNA
YER105C_mRNA	YMR178W_mRNA	YOL127W_mRNA	YCR019W_mRNA
YDR206W_mRNA	YAL010C_mRNA	YGL054C_mRNA	YHR216W_mRNA
YGL014W_mRNA	YIR034C_mRNA	YKL112W_mRNA	YLR426W_mRNA
YPL070W_mRNA	YOR038C_mRNA	YPL240C_mRNA	YDL075W_mRNA
YGR038W_mRNA	YBR109C_mRNA	YGR084C_mRNA	YOR280C_mRNA
YOR112W_mRNA	YBR263W_mRNA	YJL179W_mRNA	YEL027W_mRNA
YLR052W_mRNA	YML049C_mRNA	YJL039C_mRNA	YKL067W_mRNA
YMR178W_mRNA	YOL022C_mRNA	YDR084C_mRNA	YJL016W_mRNA
YAL010C_mRNA	YGL145W_mRNA	YER010C_mRNA	YMR142C_mRNA
YIR034C_mRNA	YFL010C_mRNA	YFL031W_mRNA	YPL214C_mRNA
YOR038C_mRNA	YNL231C_mRNA	YMR061W_mRNA	YDL107W_mRNA
YBR109C_mRNA	YOL097C_mRNA	YJR121W_mRNA	YNL191W_mRNA
YBR263W_mRNA	YDR200C_mRNA	YML004C_mRNA	YMR259C_mRNA
YML049C_mRNA	YPL198W_mRNA	YJL055W_mRNA	YKL045W_mRNA
YOL022C_mRNA	YBL010C_mRNA	YGL153W_mRNA	YNL216W_mRNA
YGL145W_mRNA	YLR456W_mRNA	YER095W_mRNA	YOR270C_mRNA
YFL010C_mRNA	YER092W_mRNA	YBR105C_mRNA	YGR021W_mRNA
YNL231C_mRNA	YOR342C_mRNA	YIL064W_mRNA	YPL179W_mRNA
YOL097C_mRNA	YLR027C_mRNA	YDR338C_mRNA	YLR008C_mRNA
YDR200C_mRNA	YGR281W_mRNA	YPL174C_mRNA	YPR062W_mRNA
YPL198W_mRNA	YJL172W_mRNA	YOR074C_mRNA	YNL184C_mRNA
YBL010C_mRNA	YJR086W_mRNA	YMR292W_mRNA	YLL031C_mRNA
YOR342C_mRNA	YPL068C_mRNA	YDR530C_mRNA	YGR108W_mRNA
YER092W_mRNA	YIL107C_mRNA	YDR191W_mRNA	YOR301W_mRNA
YLR027C_mRNA	YDR532C_mRNA	YBR286W_mRNA	YPR010C_mRNA
YGR281W_mRNA	YLR410W_mRNA	YKL013C_mRNA	YCR015C_mRNA
YJL172W_mRNA	YMR006C_mRNA	YOR044W_mRNA	YOL127W_mRNA
YJR086W_mRNA	YGR188C_mRNA	YOR321W_mRNA	YGL054C_mRNA
YPL068C_mRNA	YPL133C_mRNA	YCL027W_mRNA	YKL112W_mRNA
YIL107C_mRNA	YNL248C_mRNA	YDR243C_mRNA	YPL240C_mRNA
YDR532C_mRNA	YJL047C_mRNA	YNL313C_mRNA	YGR084C_mRNA
YLR410W_mRNA	YOR326W_mRNA	YOL083W_mRNA	YJL179W_mRNA
YMR006C_mRNA	YBR197C_mRNA	YHR128W_mRNA	YJL039C_mRNA
YGR188C_mRNA	YBR069C_mRNA	YDR255C_mRNA	YDR084C_mRNA
YPL133C_mRNA	YOR231W_mRNA	YIR022W_mRNA	YER010C_mRNA
YNL248C_mRNA	YDL136W_mRNA	YBR066C_mRNA	YFL031W_mRNA
YJL047C_mRNA	YML022W_mRNA	YGR235C_mRNA	YMR061W_mRNA
YOR326W_mRNA	YDR148C_mRNA	YAR015W_mRNA	YJR121W_mRNA
YBR197C_mRNA	YDR019C_mRNA	YKL092C_mRNA	YML004C_mRNA
YBR069C_mRNA	YOR051C_mRNA	YOL032W_mRNA	YJL055W_mRNA
YOR231W_mRNA	YLR003C_mRNA	YDL233W_mRNA	YGL153W_mRNA
YDL136W_mRNA	YHR034C_mRNA	YBR096W_mRNA	YER095W_mRNA
YML022W_mRNA	YNL100W_mRNA	YGL036W_mRNA	YBR105C_mRNA
YDR148C_mRNA	YBL086C_mRNA	YER105C_mRNA	YIL064W_mRNA
YDR019C_mRNA	YER056C-A_mRNA	YLR252W_mRNA	YDR338C_mRNA
YOR051C_mRNA	YDR059C_mRNA	YDR206W_mRNA	YPL174C_mRNA
YLR003C_mRNA	YGR159C_mRNA	YGL014W_mRNA	YOR074C_mRNA
YHR034C_mRNA	YML063W_mRNA	YPL070W_mRNA	YMR292W_mRNA
YNL100W_mRNA	YIL021W_mRNA	YGR038W_mRNA	YDR530C_mRNA
YBL086C_mRNA	YDL179W_mRNA	YOR112W_mRNA	YDR191W_mRNA
YER056C-A_mRNA	YBR264C_mRNA	YLR052W_mRNA	YBR286W_mRNA
YDR059C_mRNA	YGL137W_mRNA	YMR178W_mRNA	YKL013C_mRNA
YGR159C_mRNA	YOR117W_mRNA	YAL010C_mRNA	YOR044W_mRNA
YML063W_mRNA	YKL167C_mRNA	YIR034C_mRNA	YOR321W_mRNA
YIL021W_mRNA	YBL064C_mRNA	YOR038C_mRNA	YCL027W_mRNA
YDL179W_mRNA	YOR243C_mRNA	YBR109C_mRNA	YDR243C_mRNA
YBR264C_mRNA	YHR107C_mRNA	YOR030W_mRNA	YNL313C_mRNA
YGL137W_mRNA	YDL117W_mRNA	YBR263W_mRNA	YHR128W_mRNA
YOR117W_mRNA	YDR064W_mRNA	YML049C_mRNA	YDR255C_mRNA
YKL167C_mRNA	YJL058C_mRNA	YOL022C_mRNA	YIR022W_mRNA
YBL064C_mRNA	YIL140W_mRNA	YGL145W_mRNA	YBR066C_mRNA
YOR243C_mRNA	YGR074W_mRNA	YFL010C_mRNA	YGR235C_mRNA
YHR107C_mRNA	YER152C_mRNA	YNL231C_mRNA	YAR015W_mRNA
YDL117W_mRNA	YLL002W_mRNA	YOL097C_mRNA	YKL092C_mRNA
YDR064W_mRNA	YGL005C_mRNA	YDR200C_mRNA	YOL032W_mRNA
YJL058C_mRNA	YOR279C_mRNA	YPL198W_mRNA	YDL233W_mRNA
YIL140W_mRNA	YDL030W_mRNA	YBL010C_mRNA	YBR096W_mRNA
YGR074W_mRNA	YNL271C_mRNA	YLR456W_mRNA	YGL036W_mRNA
YER152C_mRNA	YKL137W_mRNA	YER092W_mRNA	YER105C_mRNA
YLL002W_mRNA	YER129W_mRNA	YOR342C_mRNA	YLR252W_mRNA
YGL005C_mRNA	YGL008C_mRNA	YLR027C_mRNA	YDR206W_mRNA
YOR279C_mRNA	YHR073W_mRNA	YGR281W_mRNA	YGL014W_mRNA
YDL030W_mRNA	YGL018C_mRNA	YJL172W_mRNA	YPL070W_mRNA
YNL271C_mRNA	YGL151W_mRNA	YJR086W_mRNA	YGR038W_mRNA
YKL137W_mRNA	YOR124C_mRNA	YPL068C_mRNA	YOR112W_mRNA
YER129W_mRNA	YLR355C_mRNA	YIL107C_mRNA	YLR052W_mRNA
YGL008C_mRNA	YML131W_mRNA	YDR532C_mRNA	YMR178W_mRNA
YHR073W_mRNA	YBL102W_mRNA	YLR410W_mRNA	YAL010C_mRNA
YGL018C_mRNA	YDL220C_mRNA	YMR006C_mRNA	YIR034C_mRNA
YGL151W_mRNA	YHR132C_mRNA	YPL133C_mRNA	YOR038C_mRNA
YOR124C_mRNA	YHR050W_mRNA	YJL047C_mRNA	YBR109C_mRNA
YLR355C_mRNA	YJL098W_mRNA	YNL248C_mRNA	YOR030W_mRNA
YML131W_mRNA	YBL101C_mRNA	YDR125C_mRNA	YBR263W_mRNA
YBL102W_mRNA	YPR058W_mRNA	YOR326W_mRNA	YML049C_mRNA
YDL220C_mRNA	YNR006W_mRNA	YBR197C_mRNA	YOL022C_mRNA
YHR132C_mRNA	YJL019W_mRNA	YBR069C_mRNA	YGL145W_mRNA
YHR050W_mRNA	YOL063C_mRNA	YOR231W_mRNA	YFL010C_mRNA
YJL098W_mRNA	YNL309W_mRNA	YDL136W_mRNA	YNL231C_mRNA
YBL101C_mRNA	YEL036C_mRNA	YML022W_mRNA	YOL097C_mRNA
YPR058W_mRNA	YAL026C_mRNA	YDR148C_mRNA	YDR200C_mRNA
YNR006W_mRNA	YIL077C_mRNA	YDR019C_mRNA	YPL198W_mRNA
YJL019W_mRNA	YNL068C_mRNA	YOR051C_mRNA	YBL010C_mRNA
YOL063C_mRNA	YLR096W_mRNA	YLR003C_mRNA	YLR456W_mRNA
